,Country,Year,Continent,life_expect,Population,CO2_emiss,health_spend,internet_usage,open_defecation,drinking_water_services,adult_obesity,beer_consumption,Population category
1510,Saudi Arabia,2006,Asia,73.355,24498313,13.69237149,3.61922503,19.45955435,0.0,98.10735021,27.1,0.0,High Population
1511,Saudi Arabia,2007,Asia,73.467,25184589,14.08083313,3.56228733,30.0,0.0,98.26742534,27.8,0.0,High Population
1512,Saudi Arabia,2008,Asia,73.598,25888535,15.05376806,2.97100425,36.0,0.0,98.42750047,28.5,0.0,High Population
1513,Saudi Arabia,2009,Asia,73.75,26630303,15.26569182,4.29041958,38.0,0.0,98.5875756,29.2,0.0,High Population
1514,Saudi Arabia,2010,Asia,73.917,27421468,16.26936986,3.647856,41.0,0.0,98.74765073,30.0,0.0,High Population
1515,Saudi Arabia,2011,Asia,74.089,28267591,16.40642066,3.71177721,47.5,0.0,98.90772586,30.8,0.0,High Population
1516,Saudi Arabia,2012,Asia,74.254,29154906,16.89149679,4.01962376,54.0,0.0,99.06780099,31.6,0.0,High Population
1517,Saudi Arabia,2013,Asia,74.402,30052058,16.74461002,4.46568298,60.5,0.0,99.22787612,32.4,0.0,High Population
1518,Saudi Arabia,2014,Asia,74.533,30916603,17.48316332,5.22795486,64.71365737,0.0,99.38795125,33.3,0.0,High Population
1519,Saudi Arabia,2015,Asia,74.651,31717676,17.81940147,5.9983449,69.6162358,0.0,99.54802638,34.1,0.0,High Population
1520,Senegal,2000,Africa,57.787,9797731,0.414381656,3.53971124,0.403967486,24.36430661,59.62500399,3.8,0.16313,High Population
1521,Senegal,2001,Africa,58.177,10036102,0.444395643,3.67916536,0.983794059,23.73431907,60.79243523,4.0,0.15934,High Population
1522,Senegal,2002,Africa,58.675,10283694,0.445365248,3.95129871,1.006454537,23.10690581,61.96474085,4.1,0.13911,High Population
1523,Senegal,2003,Africa,59.259,10541470,0.425936778,4.29645395,2.10143643,22.43389155,63.20780998,4.3,0.13412,High Population
1524,Senegal,2004,Africa,59.912,10810086,0.498608417,4.56848049,4.38602398,21.72851481,64.50246623,4.5,0.1553,High Population
1525,Senegal,2005,Africa,60.62,11090123,0.511265752,3.67466164,4.786684083,21.02950323,65.7952662,4.7,0.16326,High Population
1526,Senegal,2006,Africa,61.365,11382272,0.4893575,3.76337719,5.611738652,20.33625439,67.08684653,4.9,0.15864,High Population
1527,Senegal,2007,Africa,62.126,11687078,0.530500422,3.41496325,6.89,19.64910916,68.37656166,5.1,0.16829,High Population
1528,Senegal,2008,Africa,62.88,12004700,0.536456559,3.50687575,7.12,18.96808991,69.6641986,5.3,0.17514,High Population
1529,Senegal,2009,Africa,63.607,12335092,0.540733711,3.84157085,7.5,18.29349727,70.94917933,5.5,0.14684,High Population
1530,Senegal,2010,Africa,64.284,12678143,0.554497627,4.02764177,8.0,17.62479358,72.23202583,5.7,0.14,High Population
1531,Senegal,2011,Africa,64.898,13033814,0.580797008,4.21416569,9.8,16.96228721,73.51214473,6.0,0.15,High Population
1532,Senegal,2012,Africa,65.448,13401990,0.555887582,4.26687956,10.8,16.30625364,74.78899994,6.2,0.14,High Population
1533,Senegal,2013,Africa,65.939,13782429,0.581174786,4.38575172,13.1,15.65644657,76.06272249,6.5,0.14,High Population
1534,Senegal,2014,Africa,66.37,14174740,0.604596606,4.39605808,17.7,15.01289227,77.3330898,6.8,0.14,High Population
1535,Senegal,2015,Africa,66.747,14578450,0.637241954,4.38257313,21.7,14.37377479,78.60209362,7.1,0.14,High Population
1536,Serbia,2000,Europe,71.58292683,7516346,5.852577835,6.49934578,11.5845,0.068224556,89.30678627,16.5,4.2763,High Population
1537,Serbia,2001,Europe,72.23414634,7503433,5.997254857,6.86061621,13.266,0.068130284,89.30194459,16.8,4.155,High Population
1538,Serbia,2002,Europe,72.28536585,7496522,6.480338727,8.0600071,21.201,0.068036009,89.29706039,17.2,4.105,High Population
1539,Serbia,2003,Europe,72.43658537,7480591,6.971374525,8.1294651,22.948,0.067942159,89.29218953,17.5,3.945,High Population
1540,Serbia,2004,Europe,72.68292683,7463157,7.550423832,8.24021435,23.5,0.067847463,89.28716595,17.9,3.94,High Population
1541,Serbia,2005,Europe,72.83414634,7440769,6.81246772,8.27808189,26.3,0.067229172,89.65237442,18.4,3.931,High Population
1542,Serbia,2006,Europe,73.38536585,7411569,7.152331486,8.48804665,27.2,0.066615706,90.01889611,18.8,3.92664,High Population
1543,Serbia,2007,Europe,73.63170732,7381579,6.971408026,9.37001324,33.15,0.066006685,90.38668497,19.2,3.89485,High Population
1544,Serbia,2008,Europe,73.88536585,7350222,6.779387321,9.47590065,35.6,0.065402892,90.75583673,19.7,3.73867,High Population
1545,Serbia,2009,Europe,73.98536585,7320807,6.402299491,9.3397665,38.1,0.064803932,91.12630424,20.2,3.25468,High Population
1546,Serbia,2010,Europe,74.33658537,7291436,6.459632708,9.52071667,40.9,0.064210157,91.49811595,20.6,3.32,High Population
1547,Serbia,2011,Europe,74.53658537,7234099,7.081738796,9.10749245,42.2,0.063620846,91.87120906,21.1,3.32,High Population
1548,Serbia,2012,Europe,74.83658537,7199077,6.360537735,9.32176399,48.1,0.063063557,92.24824858,21.6,3.25,High Population
1549,Serbia,2013,Europe,75.18536585,7164132,6.486480319,9.30588913,53.45036418,0.062518433,92.62697031,22.0,3.06,High Population
1550,Serbia,2014,Europe,75.33658537,7130576,5.463794101,9.23958969,62.07508046,0.061975449,93.00635014,22.5,2.95,High Population
1551,Serbia,2015,Europe,75.28780488,7095383,6.397117589,8.8132,65.3170254,0.061435254,93.3864573,23.0,3.1,High Population
1552,Slovak Republic,2000,Europe,73.05121951,5388720,7.064757493,5.30256939,9.426803201,0.0,97.98089305,15.9,4.48393,High Population
1553,Slovak Republic,2001,Europe,73.40243902,5378867,7.172514212,5.3315053,12.52832185,0.0,97.97942302,16.2,4.32273,High Population
1554,Slovak Republic,2002,Europe,73.60487805,5376912,7.08027204,5.50947618,40.14,0.0,97.97627301,16.5,4.53555,High Population
1555,Slovak Republic,2003,Europe,73.60487805,5373374,7.133321044,5.44849873,43.04,0.0,97.97312296,16.9,4.38293,High Population
1556,Slovak Republic,2004,Europe,73.95853659,5372280,6.967246738,6.37190485,52.89,0.0,97.96997293,17.2,3.9918,High Population
1557,Slovak Republic,2005,Europe,73.90487805,5372807,7.169436843,6.58870029,55.19,0.0,97.96682309,17.6,3.84719,High Population
1558,Slovak Republic,2006,Europe,74.20487805,5373054,7.048132949,6.85076714,56.08,0.0,97.96365202,17.9,3.82925,High Population
1559,Slovak Republic,2007,Europe,74.20731707,5374622,6.919556134,7.17735386,61.8,0.0,97.96048097,18.3,3.93207,High Population
1560,Slovak Republic,2008,Europe,74.70487805,5379233,6.896893753,6.9563446,66.05,0.0,97.95733102,18.7,3.79879,High Population
1561,Slovak Republic,2009,Europe,74.9097561,5386406,6.295477884,7.94779444,70.0,0.0,98.25165169,19.1,3.906,High Population
1562,Slovak Republic,2010,Europe,75.11219512,5391428,6.571542883,7.73118067,75.71,0.0,98.62233526,19.5,3.43,High Population
1563,Slovak Republic,2011,Europe,75.95853659,5398384,6.320409762,7.3478632,74.43999717,0.0,98.99754456,20.0,3.54,High Population
1564,Slovak Republic,2012,Europe,76.1097561,5407579,5.982344127,7.54334021,76.70999012,0.0,99.37583467,20.4,3.66,High Population
1565,Slovak Republic,2013,Europe,76.41219512,5413393,6.081213422,7.49961424,77.8826,0.0,99.52016903,20.9,3.42,High Population
1566,Slovak Republic,2014,Europe,76.81219512,5418649,5.617636524,6.89176321,79.98,0.0,99.78675078,21.4,3.3,High Population
1567,Slovak Republic,2015,Europe,76.56341463,5423801,5.669455793,6.7925415,77.63468203,0.0,99.78718913,21.9,3.42,High Population
1568,Slovenia,2000,Europe,75.41219512,1988925,7.310481793,7.80406952,15.11025956,0.0,99.5,16.1,5.13,High Population
1569,Slovenia,2001,Europe,75.75853659,1992060,7.720650984,7.87602425,30.17591047,0.0,99.5,16.4,4.65,High Population
1570,Slovenia,2002,Europe,76.00731707,1994530,7.781282035,8.02119923,27.83888542,0.0,99.5,16.8,4.32,High Population
1571,Slovenia,2003,Europe,76.85853659,1995733,7.721473688,8.09883595,31.85479301,0.0,99.5,17.1,4.51,High Population
1572,Slovenia,2004,Europe,77.20731707,1997012,7.861745352,7.93957281,40.81,0.0,99.5,17.5,4.51,High Population
1573,Slovenia,2005,Europe,77.61219512,2000474,7.958113965,7.99595737,46.81,0.0,99.5,17.9,4.7,High Population
1574,Slovenia,2006,Europe,78.08658537,2006868,8.117126246,7.82322741,54.01,0.0,99.5,18.2,5.7,High Population
1575,Slovenia,2007,Europe,78.56097561,2018122,8.066906107,7.51139164,56.74,0.0,99.5,18.6,5.7,High Population
1576,Slovenia,2008,Europe,78.76585366,2021316,8.588464451,7.85466576,58.0,0.0,99.5,19.0,5.16,High Population
1577,Slovenia,2009,Europe,78.97073171,2039669,7.604175103,8.540802,64.0,0.0,99.5,19.4,5.09,High Population
1578,Slovenia,2010,Europe,79.42195122,2048583,7.70288523,8.56503296,70.0,0.0,99.5,19.8,4.59,High Population
1579,Slovenia,2011,Europe,79.97073171,2052843,7.647930119,8.53639603,67.33999481,0.0,99.5,20.2,4.94,High Population
1580,Slovenia,2012,Europe,80.12439024,2057159,7.349942268,8.71509933,68.34997453,0.0,99.5,20.6,4.58,High Population
1581,Slovenia,2013,Europe,80.32195122,2059953,7.063268041,8.74028301,72.6756,0.0,99.5,21.1,4.55,High Population
1582,Slovenia,2014,Europe,81.07804878,2061980,6.357966448,8.50197506,71.59,0.0,99.5,21.6,5.37,High Population
1583,Slovenia,2015,Europe,80.77560976,2063531,6.367726166,8.49823952,73.09865997,0.0,99.5,22.0,5.73,High Population
1584,South Africa,2000,Africa,56.048,44967713,6.330319712,8.16472149,5.348559732,12.30625292,84.48006083,18.1,4.40348,High Population
1585,South Africa,2001,Africa,55.089,45571272,7.03381727,7.93901682,6.346619318,11.58225292,85.01809268,18.6,4.27876,High Population
1586,South Africa,2002,Africa,54.31,46150913,7.1790564,7.46446323,6.710322437,10.85885767,85.56443069,19.1,4.21265,High Population
1587,South Africa,2003,Africa,53.749,46719203,7.557705904,7.91530371,7.007691726,10.14450153,86.10734795,19.6,4.2865,High Population
1588,South Africa,2004,Africa,53.444,47291610,8.035040258,7.76453447,8.425118683,9.443161431,86.640904,20.1,4.16212,High Population
1589,South Africa,2005,Africa,53.447,47880595,7.887328758,7.68997431,7.48854253,8.755294376,87.16428233,20.6,4.12599,High Population
1590,South Africa,2006,Africa,53.795,48489464,7.832423319,7.6922164,7.607139675,8.080454871,87.67812704,21.1,4.14354,High Population
1591,South Africa,2007,Africa,54.452,49119766,8.083507514,7.68138409,8.065375174,7.418573476,88.18248627,21.7,4.19085,High Population
1592,South Africa,2008,Africa,55.36,49779472,8.572609815,7.88024807,8.43,6.769448742,88.67766946,22.2,4.15923,High Population
1593,South Africa,2009,Africa,56.46,50477013,8.007605605,8.52350235,10.0,6.133518215,89.16270481,22.8,4.09415,High Population
1594,South Africa,2010,Africa,57.669,51216967,8.304084027,8.66596985,24.0,5.510287147,89.63843841,23.3,4.02,High Population
1595,South Africa,2011,Africa,58.895,52003759,7.869815906,8.74146175,33.97,4.899779003,90.10468946,23.9,4.05,High Population
1596,South Africa,2012,Africa,60.06,52832659,8.077957969,8.77310753,41.0,4.301806677,90.56175402,24.5,4.04,High Population
1597,South Africa,2013,Africa,61.099,53687125,8.138264312,8.85552406,46.5,3.71651188,91.00903337,25.1,4.04,High Population
1598,South Africa,2014,Africa,61.968,54544184,8.212241156,8.55091476,49.0,3.143541754,91.44727967,25.8,4.01,High Population
1599,South Africa,2015,Africa,62.649,55386369,7.669937662,8.79018974,51.91911572,2.582873352,91.87634387,26.4,3.99,High Population
1600,Spain,2000,Europe,78.96585366,40567864,7.230107062,6.79921818,13.62496081,0.0,100.0000024,19.6,3.7783,High Population
1601,Spain,2001,Europe,79.36829268,40850412,7.216328687,6.76895761,18.14872269,0.0,100.0,20.0,3.89384,High Population
1602,Spain,2002,Europe,79.56829268,41431558,7.548593756,6.80052805,20.39,0.0,100.0000023,20.4,3.81505,High Population
1603,Spain,2003,Europe,79.6195122,42187645,7.553396348,7.56392097,39.93,0.0,100.0,20.8,4.09623,High Population
1604,Spain,2004,Europe,79.87073171,42921895,7.817921309,7.65912247,44.01,0.0,100.0000023,21.2,4.08268,High Population
1605,Spain,2005,Europe,80.17073171,43653155,8.029202013,7.73195314,47.88,0.0,99.99999778,21.6,4.98,High Population
1606,Spain,2006,Europe,80.82195122,44397319,7.698212561,7.82912683,50.37,0.0,100.0000022,22.1,5.15,High Population
1607,Spain,2007,Europe,80.87317073,45226803,7.842252141,7.9183569,55.11,0.0,99.99999785,22.5,5.09,High Population
1608,Spain,2008,Europe,81.17560976,45954106,7.056387715,8.3818779,59.6,0.0,100.0,23.0,4.92,High Population
1609,Spain,2009,Europe,81.47560976,46362946,6.200856827,9.10707188,62.4,0.0,99.9999979,23.5,4.98,High Population
1610,Spain,2010,Europe,81.62682927,46576897,5.866642426,9.1185751,65.8,0.0,100.0,24.0,4.09,High Population
1611,Spain,2011,Europe,82.47560976,46742697,5.87043563,9.16859245,67.08999939,0.0,100.0,24.5,4.11,High Population
1612,Spain,2012,Europe,82.42682927,46773055,5.756946794,9.15699196,69.80999994,0.0,99.9861672,25.0,4.12,High Population
1613,Spain,2013,Europe,83.07804878,46620045,5.208274629,9.06737709,71.635,0.0,99.95663945,25.5,4.13,High Population
1614,Spain,2014,Europe,83.22926829,46480882,5.184067004,9.08936405,76.19,0.0,99.92694397,26.1,4.31,High Population
1615,Spain,2015,Europe,82.83170732,46444832,5.51794436,9.12617207,78.68963187,0.0,99.92672046,26.6,4.17,High Population
1616,Sri Lanka,2000,Asia,71.333,18777606,0.582076331,4.24652863,0.647410011,5.408948325,80.04477192,2.0,0.1,High Population
1617,Sri Lanka,2001,Asia,72.233,18911727,0.573718096,4.19323874,0.793821864,5.101517812,80.61258078,2.2,0.1,High Population
1618,Sri Lanka,2002,Asia,73.085,19062476,0.597508967,4.1731143,1.050422706,4.794078529,81.2801927,2.3,0.15,High Population
1619,Sri Lanka,2003,Asia,73.799,19224036,0.645546016,3.76927328,1.458580228,4.486584121,81.94948944,2.4,0.15,High Population
1620,Sri Lanka,2004,Asia,74.337,19387153,0.663841663,4.17515802,1.44615998,4.179058235,82.62031613,2.6,0.17,High Population
1621,Sri Lanka,2005,Asia,74.695,19544988,0.715272864,4.00972462,1.792046794,3.871520436,83.29253597,2.8,0.3,High Population
1622,Sri Lanka,2006,Asia,74.904,19695977,0.629570172,3.97986174,2.537566129,3.563930891,83.9664351,2.9,0.2,High Population
1623,Sri Lanka,2007,Asia,75.037,19842044,0.684909284,3.95132089,3.88,3.25632732,84.64173559,3.1,0.2,High Population
1624,Sri Lanka,2008,Asia,75.157,19983984,0.641013344,3.98464847,5.22,2.948673861,85.31870248,3.3,0.2,High Population
1625,Sri Lanka,2009,Asia,75.286,20123508,0.610728505,4.19338846,5.827,2.640989083,85.99720724,3.6,0.2,High Population
1626,Sri Lanka,2010,Asia,75.439,20261738,0.645058173,3.86745453,7.907,2.333287079,86.67712252,3.8,0.3,High Population
1627,Sri Lanka,2011,Asia,75.614,20398496,0.755938089,3.71693492,9.017,2.02553849,87.3586998,4.0,0.28,High Population
1628,Sri Lanka,2012,Asia,75.796,20425000,0.824969419,3.40384722,9.62,1.717758469,88.04181203,4.3,0.4,High Population
1629,Sri Lanka,2013,Asia,75.974,20585000,0.703424802,3.82698822,9.979,1.409757849,88.72831319,4.6,0.4,High Population
1630,Sri Lanka,2014,Asia,76.147,20778000,0.847049783,3.60648084,10.5,1.101579785,89.41811478,4.8,0.37,High Population
1631,Sri Lanka,2015,Asia,76.316,20970000,0.970910854,3.88992095,12.1,0.79328101,90.11102857,5.1,0.36,High Population
1632,Sudan,2000,Africa,58.472,27275019,0.208615803,3.60664463,0.025785032,50.93361424,43.42977602,4.7,0.0,High Population
1633,Sudan,2001,Africa,58.859,27971077,0.223445097,3.36456847,0.140185224,50.91240194,43.44303762,4.2,0.0,High Population
1634,Sudan,2002,Africa,59.258,28704786,0.268596325,3.30010867,0.439477639,50.89118681,43.45629573,3.2,0.0,High Population
1635,Sudan,2003,Africa,59.67,29460517,0.269173818,3.89187932,0.538471703,50.86997324,43.46955549,3.7,0.0,High Population
1636,Sudan,2004,Africa,60.092,30214189,0.292246796,4.15593481,0.791561615,50.84876067,43.48281706,4.9,0.0,High Population
1637,Sudan,2005,Africa,60.525,30949514,0.339262193,4.09418106,1.292040678,48.6642753,44.87897118,4.1,0.0,High Population
1638,Sudan,2006,Africa,60.969,31661824,0.407430716,4.88544321,4.725,46.48027632,46.27477401,3.8,0.0,High Population
1639,Sudan,2007,Africa,61.422,32360619,0.431388535,5.66269207,8.66,44.29676902,47.67022906,4.9,0.0,High Population
1640,Sudan,2008,Africa,61.879,33060844,0.452196556,5.42313623,8.97,42.11374499,49.06532779,5.1,0.0,High Population
1641,Sudan,2009,Africa,62.33,33783779,0.458208051,6.39496279,11.948,39.92328587,50.46498406,4.5,0.0,High Population
1642,Sudan,2010,Africa,62.764,34545014,0.475321853,5.05810213,13.828,37.72530672,51.86921343,5.6,0.0,High Population
1643,Sudan,2011,Africa,63.171,35349676,0.450357737,5.61579561,13.938,35.52011036,53.27779729,5.3,0.0,High Population
1644,Sudan,2012,Africa,63.542,36193781,0.436539089,5.68827009,18.084,33.30836507,54.69029824,5.6,0.0,High Population
1645,Sudan,2013,Africa,63.875,37072555,0.410546299,6.96487522,18.139,31.08999761,56.10671964,5.0,0.0,High Population
1646,Sudan,2014,Africa,64.169,37977657,0.42446012,5.67619705,18.573,28.86567187,57.52663359,5.2,0.0,High Population
1647,Sudan,2015,Africa,64.429,38902948,0.480940393,7.26747084,18.5987,26.63497315,58.95025332,7.3,0.0,High Population
1648,Sweden,2000,Europe,79.64390244,8872109,6.005336499,7.32689953,45.68765221,0.0,99.41779872,15.7,2.7,High Population
1649,Sweden,2001,Europe,79.79512195,8895960,5.901555313,7.90032959,51.76566494,0.0,99.44215058,16.2,2.61,High Population
1650,Sweden,2002,Europe,79.84634146,8924958,6.052689599,8.21006203,70.57,0.0,99.46664564,16.6,2.75,High Population
1651,Sweden,2003,Europe,80.09512195,8958229,6.161932315,8.31724644,79.13,0.0,99.49106491,16.9,2.77,High Population
1652,Sweden,2004,Europe,80.49756098,8993531,5.958727462,8.12961864,83.89,0.0,99.51538082,17.3,2.6,High Population
1653,Sweden,2005,Europe,80.54634146,9029572,5.560617833,8.1508379,84.83,0.0,99.53959557,17.7,2.61,High Population
1654,Sweden,2006,Europe,80.74878049,9080505,5.385163218,8.05226517,87.76,0.0,99.56418567,18.1,2.72,High Population
1655,Sweden,2007,Europe,80.9,9148092,5.152987026,7.99607706,82.01,0.0,99.58900901,18.5,2.73,High Population
1656,Sweden,2008,Europe,81.1,9219637,5.005620235,8.20824242,90.0,0.0,99.61360461,18.8,2.7,High Population
1657,Sweden,2009,Europe,81.35121951,9298515,4.611489154,8.77037907,91.0,0.0,99.63795971,19.2,2.74,High Population
1658,Sweden,2010,Europe,81.45121951,9378126,5.132155515,8.31963825,90.0,0.0,99.66207078,19.6,2.74,High Population
1659,Sweden,2011,Europe,81.80243902,9449213,4.717853416,10.41646767,92.76998606,0.0,99.68644719,20.0,2.67,High Population
1660,Sweden,2012,Europe,81.70487805,9519374,4.426761612,10.73515224,93.17998801,0.0,99.71087029,20.4,2.63,High Population
1661,Sweden,2013,Europe,81.95609756,9600379,4.222750051,10.9049139,94.7836,0.0,99.7347975,20.8,2.65,High Population
1662,Sweden,2014,Europe,82.25365854,9696110,4.030482516,10.9479475,92.52,0.0,99.75824575,21.2,2.64,High Population
1663,Sweden,2015,Europe,82.20487805,9799186,3.999311639,10.80418396,90.61019664,0.0,99.78123103,21.6,2.62,High Population
1664,Switzerland,2000,Europe,79.6804878,7184250,6.084142395,9.11401939,47.1,0.0,99.99999829,14.9,3.39186,High Population
1665,Switzerland,2001,Europe,80.1804878,7229854,6.244939386,9.43919373,55.1,0.0,100.0,15.3,3.38367,High Population
1666,Switzerland,2002,Europe,80.38536585,7284753,5.980985175,9.85215092,61.4,0.0,100.0000017,15.7,3.25439,High Population
1667,Switzerland,2003,Europe,80.53658537,7339001,6.109823415,10.10937595,65.1,0.0,99.99999832,16.1,3.36552,High Population
1668,Switzerland,2004,Europe,81.08780488,7389625,6.127509688,10.1849556,67.8,0.0,100.0,16.5,3.23553,High Population
1669,Switzerland,2005,Europe,81.23658537,7437115,6.165024808,10.004179,70.1,0.0,99.99999835,16.8,3.10588,High Population
1670,Switzerland,2006,Europe,81.4902439,7483934,6.077017721,9.53341675,75.7,0.0,100.0000033,17.2,3.21483,High Population
1671,Switzerland,2007,Europe,81.74146341,7551117,5.766034471,9.36357594,77.2,0.0,100.0000016,17.6,3.32319,High Population
1672,Switzerland,2008,Europe,81.99268293,7647675,5.878910791,9.48092747,79.2,0.0,99.9999984,18.0,3.31309,High Population
1673,Switzerland,2009,Europe,82.04390244,7743831,5.639327378,10.06906986,81.3,0.0,99.99999842,18.4,3.30396,High Population
1674,Switzerland,2010,Europe,82.24634146,7824909,5.777702857,9.94159698,83.9,0.0,100.0,18.8,3.18,High Population
1675,Switzerland,2011,Europe,82.69512195,7912398,5.205754138,10.0191288,85.19302818,0.0,100.0,19.2,3.17,High Population
1676,Switzerland,2012,Europe,82.69756098,7996861,5.317086349,10.24875641,85.2,0.0,100.0,19.6,3.17,High Population
1677,Switzerland,2013,Europe,82.79756098,8089346,5.381151799,10.46214485,86.34,0.0,100.0,19.9,3.17,High Population
1678,Switzerland,2014,Europe,83.19756098,8188649,4.859165525,10.61642265,87.4,0.0,100.000003,20.4,3.17,High Population
1679,Switzerland,2015,Europe,82.89756098,8282396,4.719648777,11.00794983,87.4790556,0.0,100.0,20.8,3.17,High Population
1680,Tajikistan,2000,Asia,61.974,6216329,0.353906622,4.26492453,0.048599595,1.252001164,56.50623125,6.6,0.14414,High Population
1681,Tajikistan,2001,Asia,62.807,6318510,0.340270095,4.57802582,0.051259133,1.199838694,57.77505608,6.8,0.13975,High Population
1682,Tajikistan,2002,Asia,63.653,6426861,0.331421531,4.43647242,0.055462827,1.147676699,59.05005938,7.0,0.1389,High Population
1683,Tajikistan,2003,Asia,64.496,6541550,0.333254361,4.70218658,0.064583777,1.095515017,60.331233,7.3,0.13516,High Population
1684,Tajikistan,2004,Asia,65.314,6662391,0.390250273,4.79911184,0.077479907,1.043359857,61.61817268,7.5,0.13407,High Population
1685,Tajikistan,2005,Asia,66.08,6789318,0.363806796,5.21024704,0.298690024,0.991198919,62.91171067,7.8,0.14501,High Population
1686,Tajikistan,2006,Asia,66.771,6922590,0.388582894,5.03254747,3.772406207,0.939038327,64.21142054,8.1,0.16423,High Population
1687,Tajikistan,2007,Asia,67.382,7062667,0.462997899,5.54050112,7.197619518,0.886878042,65.51729807,8.4,0.18928,High Population
1688,Tajikistan,2008,Asia,67.911,7209924,0.421641055,5.91206694,8.78,0.834718237,66.82935316,8.8,0.3025,High Population
1689,Tajikistan,2009,Asia,68.36,7364752,0.327234384,5.85579777,10.07,0.782558736,68.14757551,9.1,0.2419,High Population
1690,Tajikistan,2010,Asia,68.736,7527397,0.325477725,5.73543406,11.55,0.730399628,69.47196929,9.5,0.29,High Population
1691,Tajikistan,2011,Asia,69.055,7697507,0.332575202,5.85971785,13.03,0.678246375,70.80222587,10.0,0.37,High Population
1692,Tajikistan,2012,Asia,69.34,7874838,0.38349995,5.98185873,14.51,0.62596991,72.14545837,10.4,0.37,High Population
1693,Tajikistan,2013,Asia,69.609,8059782,0.397033077,6.53226376,16.0,0.573592516,73.49980535,10.9,0.4,High Population
1694,Tajikistan,2014,Asia,69.874,8252828,0.554961272,6.6654973,17.49,0.521109531,74.86489799,11.4,0.36,High Population
1695,Tajikistan,2015,Asia,70.137,8454019,0.579605995,6.9073596,18.98,0.468532246,76.23949551,12.0,0.36,High Population
1696,Tanzania,2000,Africa,50.801,33499177,0.088061865,3.41530037,0.11719444,10.30299247,27.67446487,3.1,0.51382,High Population
1697,Tanzania,2001,Africa,51.444,34385849,0.091025817,4.2355175,0.171300351,10.39655451,29.05908997,3.3,0.49001,High Population
1698,Tanzania,2002,Africa,52.142,35334790,0.101033569,4.68907547,0.222484414,10.48779506,30.44391829,3.5,0.4589,High Population
1699,Tanzania,2003,Africa,52.866,36337778,0.10347358,5.34231567,0.676962857,10.55603965,31.91999646,3.6,0.49487,High Population
1700,Tanzania,2004,Africa,53.602,37379766,0.1359024,5.7373414,0.877574971,10.61654654,33.58560354,3.8,0.50955,High Population
1701,Tanzania,2005,Africa,54.349,38450323,0.147202921,6.32282591,1.1,10.67291709,35.26802635,4.0,0.56163,High Population
1702,Tanzania,2006,Africa,55.119,39548666,0.152976088,7.59827995,1.3,10.72496271,36.96750273,4.2,0.64111,High Population
1703,Tanzania,2007,Africa,55.926,40681416,0.145275175,6.8842783,1.6,10.77272016,38.68331918,4.5,0.7672,High Population
1704,Tanzania,2008,Africa,56.777,41853944,0.145267073,5.55704832,1.9,10.81587584,40.41615885,4.7,0.75573,High Population
1705,Tanzania,2009,Africa,57.666,43073830,0.137670596,5.0630641,2.4,10.85483006,42.16390699,5.0,0.68238,High Population
1706,Tanzania,2010,Africa,58.584,44346532,0.155818269,5.22392178,2.9,10.88902451,43.92815599,5.2,0.6,High Population
1707,Tanzania,2011,Africa,59.525,45673520,0.179316146,5.05598497,3.2,10.91875261,45.70725889,5.5,0.63,High Population
1708,Tanzania,2012,Africa,60.47,47053033,0.209763309,5.01779366,3.95,10.94368846,47.50186551,5.8,0.72,High Population
1709,Tanzania,2013,Africa,61.398,48483132,0.222964152,4.64643383,4.4,10.96414832,49.31033748,6.1,0.74,High Population
1710,Tanzania,2014,Africa,62.288,49960563,0.214369082,4.01492023,7.0,10.98047412,51.13105973,6.4,0.72,High Population
1711,Tanzania,2015,Africa,63.111,51482638,0.227066833,3.64969921,10.0,10.99263118,52.96379459,6.8,0.72,High Population
1712,Thailand,2000,Asia,70.623,62952639,2.612916672,3.10125375,3.689041279,1.297224017,93.86798346,3.7,1.11413,High Population
1713,Thailand,2001,Asia,70.832,63539190,2.725247206,3.02623773,5.556326121,1.209034286,94.28690507,3.9,1.20367,High Population
1714,Thailand,2002,Asia,71.089,64069093,2.875645602,3.334723,7.531250335,1.122654536,94.69946158,4.2,1.28234,High Population
1715,Thailand,2003,Asia,71.389,64549867,2.973360002,3.24312782,9.299027238,1.038189572,95.10524979,4.5,1.57377,High Population
1716,Thailand,2004,Asia,71.728,64995303,3.233926034,3.13893151,10.67730332,0.955697491,95.50406487,4.8,1.59242,High Population
1717,Thailand,2005,Asia,72.099,65416189,3.328992526,3.15972233,15.02600436,0.875313843,95.89888739,5.1,1.67843,High Population
1718,Thailand,2006,Asia,72.499,65812540,3.341004691,3.09970856,17.16071472,0.729177573,96.27914601,5.5,1.94551,High Population
1719,Thailand,2007,Asia,72.916,66182064,3.39351756,3.19277525,20.03,0.653956015,96.6510406,5.9,1.97286,High Population
1720,Thailand,2008,Asia,73.341,66530980,3.420662101,3.45933914,18.2,0.581139573,97.01439615,6.4,2.24392,High Population
1721,Thailand,2009,Asia,73.766,66866834,3.294009621,3.61939621,20.1,0.510826669,97.36888549,6.8,2.00584,High Population
1722,Thailand,2010,Asia,74.184,67195032,3.488055559,3.39009833,22.4,0.443020464,97.7144676,7.3,1.89,High Population
1723,Thailand,2011,Asia,74.593,67518379,3.459798792,3.56825471,23.66992562,0.381085452,98.04012068,7.9,1.96,High Population
